Specimen.I,Species,Complex,Year,Lat,Lon,Color.Code,Color,Notes,T2T3Red,USA1_alt
BBSL762898,melanopygus,Rocky,2009,45.32592,-121.65996,S4,Red,whole side of thorax mixed as well as thorax segments 5 and 8),1,1634
BBSL762899,melanopygus,Rocky,2009,45.32592,-121.65996,P5,Red,"top left segment of side of thorax and thorax segments 5,8 mixed)",1,1634
BBSL762901,melanopygus,Rocky,2009,45.32592,-121.65996,A3,Red,,1,1634
BBSL762903,melanopygus,Rocky,2009,45.32592,-121.65996,A2,Red,mixed hair on face and top left segment of side of thorax as well as thorax segments 5 and 8),1,1634
BBSL762917,melanopygus,Rocky,2009,45.32592,-121.65996,A2,Red,mixed hair on face and top left segment of side of thorax and thorax segments 5 and 8),1,1634
BBSL762918,melanopygus,Rocky,2009,45.32592,-121.65996,P5,Red,"top left segment of side of thorax and thorax segments 5,8 mixed)",1,1634
BBSL762919,melanopygus,Rocky,2009,45.32592,-121.65996,P5,Red,"top left segment of side of thorax and thorax segments 5,8 mixed)",1,1634
BBSL762920,melanopygus,Rocky,2009,45.32592,-121.65996,S3,Red,thorax segments 5 and 8 mixed),1,1634
BBSL762921,melanopygus,Rocky,2009,45.32592,-121.65996,S3,Red,thorax segments 5 and 8 mixed),1,1634
BBSL762922,melanopygus,Rocky,2009,45.32592,-121.65996,S3,Red,thorax segments 5 and 8 mixed and on side of thorax only the top left segment is mixed),1,1634
BBSL762923,melanopygus,Rocky,2009,45.32592,-121.65996,S3,Red,,1,1634
BBSL762924,melanopygus,Rocky,2009,45.32592,-121.65996,S3,Red,,1,1634
BBSL762925,melanopygus,Rocky,2009,45.32592,-121.65996,A2,Red,mixed hair on face and T5 like that in S3),1,1634
ENT.796054,melanopygus,Rocky,1977,45.186481,-109.248899,P3,Red,,1,1695
ENT.796064,melanopygus,Rocky,1977,45.186481,-109.248899,P11,Red,,1,1695
BMEC_ENT 00007843,melanopygus,Rocky,1953,44.04,-121.58,A1M,Red,,1,1711
BBSL227333,melanopygus,Rocky,1991,37.2564,-112.9461,A1,Red,,1,1750
BBSL227335,melanopygus,Rocky,1991,37.2564,-112.9461,A1,Red,,1,1750
ENT.796057,melanopygus,Rocky,1977,46.703742,-114.351223,P4,Red,,1,1771
ENT.796058,melanopygus,Rocky,1977,46.703742,-114.351223,P4,Red,,1,1771
ENT.796059,melanopygus,Rocky,1977,46.703742,-114.351223,P4,Red,,1,1771
ENT.796060,melanopygus,Rocky,1977,46.703742,-114.351223,P3,Red,,1,1771
ENT.796061,melanopygus,Rocky,1977,46.703742,-114.351223,P4,Red,,1,1771
ENT.796062,melanopygus,Rocky,1977,46.703742,-114.351223,P4,Red,,1,1771
ENT.796063,melanopygus,Rocky,1977,46.703742,-114.351223,P4,Red,,1,1771
AMNH_BEE 00121284,melanopygus,Rocky,1927,45.402,-121.686,A2,Red,,1,1793
BBSL708977,melanopygus,Rocky,2001,37.233,-112.874,P2,Red,but T5 is like that in A7; face yellow),1,1811
ZION26832,melanopygus,Rocky,2006,37.2738,-112.9284,P5M,Red,black on T4 not mixed; face yellow),1,1854
ZION27115,melanopygus,Rocky,2006,37.2738,-112.9284,S3M,Red,,1,1854
ZION25420,melanopygus,Rocky,2006,37.2738,-112.9284,P5,Red,,1,1854
AMNH_BEE 00058870,melanopygus,Rocky,1927,43.84675,-103.56528,P5,Red,,1,1896
AMNH_BEE 00122111,melanopygus,Rocky,1927,43.84675,-103.56528,A2,Red,,1,1896
AMNH_BEE 00122097,melanopygus,Rocky,1949,49.05,-114.01,S6M,Red,,1,1913
83581,melanopygus,Rocky,1957,44.4245,-111.3703,A1,Red,(face mixed; top left segment of side of thorax mixed),1,1920
83582,melanopygus,Rocky,1957,44.4245,-111.3703,P5,Red,(top left segment of side of thorax mixed),1,1920
BBSL763857,melanopygus,Rocky,2009,45.83865,-113.43752,S4,Red,,1,1931
AMNH_BEE 00121303,melanopygus,Rocky,1959,46.15083,-121.4475,A2,Red,,1,1936
ENT.711363,melanopygus,Rocky,1959,46.153214,-121.441798,P2,Red,,1,1936
ENT.711629,melanopygus,Rocky,1959,46.153214,-121.441798,P2,Red,,1,1936
ENT.708082,melanopygus,Rocky,1971,49.334167,-114.105556,P4,Red,,1,1939
ZION23409,melanopygus,Rocky,2006,37.2694,-112.9166,A1M,Red,,1,1948
ZION23410,melanopygus,Rocky,2006,37.2694,-112.9166,A1M,Red,,1,1948
ZION23424,melanopygus,Rocky,2006,37.2694,-112.9166,P5M,Red,black on T4 not mixed),1,1948
OS0000908704,melanopygus,Rocky,1929,44.9,-118.2,S1,Red,,1,1964
OS0000908816,melanopygus,Rocky,1929,44.9,-118.2,S4,Red,,1,1964
OS0000908761,melanopygus,Rocky,1930,42.91,-122.14,A2,Red,(face mixed),1,1992
ZION23514,melanopygus,Rocky,2006,37.2941,-112.9134,S3M,Red,,1,2003
ZION23521,melanopygus,Rocky,2006,37.2941,-112.9134,S3M,Red,no black hairs on thorax segments 1-4),1,2003
ZION23915,melanopygus,Rocky,2006,37.266,-112.9487,A1M,Red,front of thorax pure yellow; yellow on T5 few black hairs intermixed),1,2009
ZION26944,melanopygus,Rocky,2006,37.2896,-112.9264,P5M,Red,black on T4 not mixed),1,2013
ZION26977,melanopygus,Rocky,2006,37.2896,-112.9264,S3M,Red,,1,2013
BBSL398266,melanopygus,Rocky,2000,37.34,-112.12,A1,Red,,1,2040
ZION26073,melanopygus,Rocky,2006,37.2636,-112.9298,A1,Red,,1,2049
83576,melanopygus,Rocky,1947,43.7649,-110.7411,P5,Red,(top left segment of side of thorax mixed),1,2068
83583,melanopygus,Rocky,1977,46.7248,-114.643,BBSL4,Red,whole side of thorax mixed),1,2069
AMNH_BEE 00054369,melanopygus,Rocky,1924,38.80915,-104.87892,P3,Red,,1,2088
OS0000908689,melanopygus,Rocky,1935,45.4,-121.7,S3,Red,,1,2092
OS0000908690,melanopygus,Rocky,1936,45.4,-121.7,P5,Red,,1,2092
OS0000908699,melanopygus,Rocky,1936,45.4,-121.7,P3,Red,,1,2092
OS0000908712,melanopygus,Rocky,1936,45.4,-121.7,S1,Red,,1,2092
OS0000908715,melanopygus,Rocky,1935,45.4,-121.7,P5,Red,,1,2092
OS0000908724,melanopygus,Rocky,1936,45.4,-121.7,S4,Red,,1,2092
OS0000908728,melanopygus,Rocky,1936,45.4,-121.7,P2,Red,(no yellow on t5),1,2092
OS0000908745,melanopygus,Rocky,1936,45.4,-121.7,S4,Red,,1,2092
OS0000908752,melanopygus,Rocky,1936,45.4,-121.7,P1,Red,,1,2092
OS0000908771,melanopygus,Rocky,1936,45.4,-121.7,S4,Red,,1,2092
OS0000908814,melanopygus,Rocky,1936,45.4,-121.7,S4,Red,,1,2092
OS0000908819,melanopygus,Rocky,1936,45.4,-121.7,A1,Red,,1,2092
OS0000908822,melanopygus,Rocky,1936,45.4,-121.7,S1,Red,,1,2092
OS0000908868,melanopygus,Rocky,1936,45.4,-121.7,P2,Red,(no yellow on t5),1,2092
OS0000908870,melanopygus,Rocky,1936,45.4,-121.7,S1,Red,,1,2092
OS0000908882,melanopygus,Rocky,1936,45.4,-121.7,S4,Red,,1,2092
OS0000908894,melanopygus,Rocky,1967,45.4,-121.7,P5,Red,"(yellow face, top left segment of side of thorax mixed)",1,2092
OS0000908915,melanopygus,Rocky,1967,45.4,-121.7,P5,Red,"(yellow face, top left segment of side of thorax mixed)",1,2092
OS0000908727,melanopygus,Rocky,1958,48.8,-121.8,P1,Red,,1,2098
OS0000908798,melanopygus,Rocky,1958,48.8,-121.8,S8,Red,,1,2098
OS0000908853,melanopygus,Rocky,1958,48.8,-121.8,P1,Red,,1,2098
OS0000908869,melanopygus,Rocky,1958,48.8,-121.8,P1,Red,(top left segment of side of thorax mixed),1,2098
OS0000908878,melanopygus,Rocky,1958,46.5,-121.4,S3,Red,(side of thorax all yellow),1,2111
BBSL763924,melanopygus,Rocky,2009,45.69219,-113.95238,S4,Red,,1,2156
BMEC_ENT 00007796,melanopygus,Rocky,1968,42.0833,-122.72376,P2,Red,,1,2159
BMEC_ENT 00007797,melanopygus,Rocky,1968,42.0833,-122.72376,P2,Red,,1,2159
BMEC_ENT 00007798,melanopygus,Rocky,1968,42.0833,-122.72376,P2,Red,,1,2159
BBSL764300,melanopygus,Rocky,2009,46.85804,-110.67823,S1,Red,few yellow hairs on the bottom side edges of T4 similar to S4 but not making full bands),1,2170
BBSL746100,melanopygus,Rocky,2008,40.66422,-115.44721,S3M,Red,"yellow face, vertex, and top of thorax, mixed thorax segments 5 and 8)",1,2201
BBSL746107,melanopygus,Rocky,2008,40.66422,-115.44721,P5M,Red,"black on T4 not mixed, yellow face, vertx, and top of thorax)",1,2201
BBSL746112,melanopygus,Rocky,2008,40.66422,-115.44721,S3M,Red,"yellow face, vertex and top of thorax, thorax segments 5 and 8 mixed)",1,2201
BBSL746168,melanopygus,Rocky,2008,40.66422,-115.44721,S3M,Red,"yellow face, vertex, and top of thorax)",1,2201
BBSL746173,melanopygus,Rocky,2008,40.66422,-115.44721,S3M,Red,"yellow face, vertex, and top of thorax)",1,2201
BBSL746195,melanopygus,Rocky,2008,40.66422,-115.44721,S3M,Red,"yellow face, vertex, and top of thorax)",1,2201
BBSL746214,melanopygus,Rocky,2008,40.66422,-115.44721,S3M,Red,"yellow face, vertex, and top of thorax)",1,2201
561903,melanopygus,Rocky,1979,44.658611,-110.769444,A4,Red,,1,2210
83584,melanopygus,Rocky,1962,43.5897,-114.7167,S4,Red,(top left segment of side of thorax mixed only),1,2223
BBSL227327,melanopygus,Rocky,1962,44.7189,-109.3461,P5,Red,top left segment of side of thorax and thorax segments 5 and 8 mixed),1,2241
BBSL227328,melanopygus,Rocky,1962,44.7189,-109.3461,P5,Red,top left segment of side of thorax mixed),1,2241
BBSL227329,melanopygus,Rocky,1962,44.7189,-109.3461,A2,Red,top left segment of side of thorax and face mixed; poor condition matted hair),1,2241
BBSL366113,melanopygus,Rocky,2000,37.29305,-111.15053,P5,Red,,1,2246
BBSL366013,melanopygus,Rocky,2000,37.2983,-111.1571,P1,Red,but T5 like that in T2),1,2246
BBSL366505,melanopygus,Rocky,2000,37.2983,-111.1571,A1,Red,face mixed),1,2246
562534,melanopygus,Rocky,1956,44.463333,-110.830278,E6M,Red,,1,2251
562624,melanopygus,Rocky,1964,44.463333,-110.830278,S5M,Red,,1,2251
561900,melanopygus,Rocky,1964,44.463333,-110.830278,A2,Red,,1,2251
BBSL366968,melanopygus,Rocky,2000,37.2939,-111.1462,A1,Red,,1,2270
BBSL367248,melanopygus,Rocky,2000,37.2939,-111.1462,BBSL7,Red,,1,2270
BBSL367257,melanopygus,Rocky,2000,37.2939,-111.1462,P5,Red,,1,2270
BBSL373514,melanopygus,Rocky,2000,37.297,-111.1489,A1,Red,poor condition matted hair,1,2270
BBSL382095,melanopygus,Rocky,2000,37.297,-111.1489,A1,Red,,1,2270
BBSL382096,melanopygus,Rocky,2000,37.297,-111.1489,A1,Red,yellow face),1,2270
BBSL382098,melanopygus,Rocky,2000,37.297,-111.1489,A1,Red,,1,2270
BBSL387755,melanopygus,Rocky,2000,37.297,-111.1489,A1,Red,,1,2270
BBSL387756,melanopygus,Rocky,2000,37.297,-111.1489,P2,Red,yellow face),1,2270
BBSL356034,melanopygus,Rocky,2000,37.2941,-111.1414,BBSL7,Red,,1,2276
BBSL366132,melanopygus,Rocky,2000,37.2941,-111.1414,P1,Red,"but T5 like that in T2, yellow face)",1,2276
BBSL351484,melanopygus,Rocky,2000,37.30007,-111.1456,P1,Red,T5 like that of P2),1,2282
BBSL351504,melanopygus,Rocky,2000,37.30007,-111.1456,P5,Red,top left segment of side of thorax mixed),1,2282
BBSL354794,melanopygus,Rocky,2000,37.30007,-111.1456,P2,Red,yellow face),1,2282
BBSL353409,melanopygus,Rocky,2000,37.3066,-111.1437,A1,Red,,1,2282
BBSL353538,melanopygus,Rocky,2000,37.3066,-111.1437,P1,Red,face yellow and T5 like that in P2),1,2282
561901,melanopygus,Rocky,1964,44.728611,-110.704444,A2,Red,,1,2293
561902,melanopygus,Rocky,1964,44.728611,-110.704444,P2,Red,,1,2293
BBSL381252,melanopygus,Rocky,2000,37.9297,-111.6429,P1,Red,but T5 like P2),1,2305
BBSL381257,melanopygus,Rocky,2000,37.9297,-111.6429,P1,Red,"T5 like that of P2, T2 has a black stripe down the middle of the tergite)",1,2305
BBSL384746,melanopygus,Rocky,2000,37.9297,-111.6429,A1,Red,,1,2305
AMNH_BEE 00122060,melanopygus,Rocky,1964,48.63333,-113.75028,P1M,Red,,1,2307
AMNH_BEE 00121323,melanopygus,Rocky,1964,48.63333,-113.75028,P5,Red,,1,2307
BBSL355930,melanopygus,Rocky,2000,37.322,-111.1488,A1,Red,,1,2309
BMEC_ENT 00007786,melanopygus,Rocky,1969,40.38,-105.52,P5,Red,,1,2315
ENT.710922,melanopygus,Rocky,1970,38.7904,-104.9063,P5,Red,,1,2320
ENT.710925,melanopygus,Rocky,1970,38.7904,-104.9063,P5,Red,,1,2320
ENT.796066,melanopygus,Rocky,1939,39.631825,-105.418905,P2,Red,,1,2322
BBSL198242,melanopygus,Rocky,1996,45.5966,-115.8609,P5,Red,top left segment of side of thorax and thorax segments 5 and 8 mixed),1,2336
BBSL227332,melanopygus,Rocky,1960,40.1283,-111.0254,A1,Red,yellow on T5 reaches the top of the tergite; vertex yellow and top of thorax yellow),1,2368
561899,melanopygus,Rocky,1956,44.559444,-110.326944,A4,Red,,1,2376
AMNH_BEE 00054273,melanopygus,Rocky,1962,44.54611,-107.49888,P5,Red,,1,2387
AMNH_BEE 00121305,melanopygus,Rocky,1962,44.54611,-107.49888,P5,Red,,1,2387
AMNH_BEE 00121307,melanopygus,Rocky,1962,44.54611,-107.49888,A2,Red,,1,2387
BBSL462212,melanopygus,Rocky,2002,37.9453,-111.6444,A1,Red,,1,2412
AMNH_BEE 00121293,melanopygus,Rocky,1919,39.19555,-106.83833,A2,Red,,1,2415
AMNH_BEE 00054274,melanopygus,Rocky,1962,44.6075,-107.23444,A2,Red,,1,2422
AMNH_BEE 00054365,melanopygus,Rocky,1962,44.6075,-107.23444,P1,Red,,1,2422
AMNH_BEE 00054366,melanopygus,Rocky,1962,44.6075,-107.23444,P1,Red,,1,2422
AMNH_BEE 00054367,melanopygus,Rocky,1962,44.6075,-107.23444,A1,Red,,1,2422
AMNH_BEE 00121285,melanopygus,Rocky,1962,44.6075,-107.23444,A2,Red,,1,2422
AMNH_BEE 00121286,melanopygus,Rocky,1962,44.6075,-107.23444,A2,Red,,1,2422
AMNH_BEE 00121290,melanopygus,Rocky,1922,44.73388,-110.49,A2,Red,,1,2434
Bmel R201,melanopygus,,2016,40.84828,-109.645073,,Red,,1,2457
83577,melanopygus,Rocky,1989,43.2778,-109.8271,A1,Red,(but the yellow on T5 reaches the top of the tergite and the top of the thorax the yellow is not mixed),1,2462
OS0000908682,melanopygus,Rocky,1931,46.9,-121.8,P2,Red,(no yellow on t5),1,2513
OS0000908691,melanopygus,Rocky,1935,46.9,-121.8,S4,Red,,1,2513
OS0000908883,melanopygus,Rocky,1940,46.9,-121.8,OSAC4,Red,(back of thorax and side of thorax just yellow),1,2513
OS0000908908,melanopygus,Rocky,1930,46.9,-121.8,OSAC4,Red,,1,2513
OS0000908913,melanopygus,Rocky,1940,46.9,-121.8,OSAC4,Red,(back of thorax and side of thorax just yellow),1,2513
BBSL749215,melanopygus,Rocky,2008,41.89436,-111.64246,S3M,Red,"yellow face, vertex, and top of thorax)",1,2516
HH16-0013-10 (melanopygus),melanopygus,Rocky,2016,43.01821,-109.75566,,Red,,1,2525
BMEC_ENT 00007794,melanopygus,Rocky,1977,41.57,-106.31,A2,Red,,1,2540
BBSL386729,melanopygus,Rocky,2000,37.9313,-111.6912,A1,Red,,1,2557
BBSL746245,melanopygus,Rocky,2008,41.79484,-115.4893,S3M,Red,"yellow face, vertex, top of thorax, and thorax segments 5 and 8)",1,2565
BBSL744526,melanopygus,Rocky,2008,44.2413,-106.9864,P5M,Red,"black on T4 not mixed, thorax segments 5 and 8 mixed)",1,2569
BBSL744533,melanopygus,Rocky,2008,44.2413,-106.9864,P5M,Red,"black on T4 not mixed, thorax segments 5 and 8 mixed)",1,2569
BBSL744536,melanopygus,Rocky,2008,44.2413,-106.9864,P5M,Red,"black on T4 not mixed, top of thorax, vertex, and face yellow with few black hairs intermixed)",1,2569
83585,melanopygus,Rocky,1964,45.1673,-117.2812,P2,Red,(thorax segments 1-4 mostly yellow with few black hairs intermixed),1,2579
AMNH_BEE 00121287,melanopygus,Rocky,1920,44.76667,-110.23333,A2,Red,,1,2589
AMNH_BEE 00121288,melanopygus,Rocky,1920,44.76667,-110.23333,A2,Red,,1,2589
AMNH_BEE 00121289,melanopygus,Rocky,1930,44.76667,-110.23333,A2,Red,,1,2589
BBSL744206,melanopygus,Rocky,2008,40.8836,-109.8066,S3M,Red,"yellow face, vertex, top of thorax, mixed thorax segments 5 and 8)",1,2612
BBSL744216,melanopygus,Rocky,2008,40.8836,-109.8066,S3M,Red,"yellow face, vertex and top of thorax)",1,2612
BBSL744222,melanopygus,Rocky,2008,40.8836,-109.8066,S3M,Red,"yellow face, vertex and top of thorax)",1,2612
AMNH_BEE 00054368,melanopygus,Rocky,1966,39.932,-105.51,P4,Red,,1,2650
BMEC_ENT 00007815,melanopygus,Rocky,1978,41.02666,-115.08444,S8,Red,,1,2655
AMNH_BEE 00054908,melanopygus,Rocky,1961,38.80963,-106.87993,A1,Red,,1,2656
BBSL379246,melanopygus,Rocky,2000,37.9383,-111.695,A1,Red,,1,2675
AMNH_BEE 00055849,melanopygus,Rocky,1960,38.23696,-112.4628,P5M,Red,,1,2702
561890,melanopygus,Rocky,1914,37.849167,-106.926389,S8,Red,,1,2723
561891,melanopygus,Rocky,1914,37.849167,-106.926389,S8,Red,,1,2723
561892,melanopygus,Rocky,1914,37.849167,-106.926389,S8,Red,,1,2723
561893,melanopygus,Rocky,1914,37.849167,-106.926389,A4,Red,,1,2723
BMEC_ENT 00007824,melanopygus,Rocky,1999,39.891654,-105.763062,P2,Red,,1,2794
BMEC_ENT 00007825,melanopygus,Rocky,1999,39.891654,-105.763062,P2,Red,,1,2794
BMEC_ENT 00007826,melanopygus,Rocky,1999,39.891654,-105.763062,P5,Red,,1,2794
AMNH_BEE 00054266,melanopygus,Rocky,1963,40.74361,-109.62388,P2,Red,,1,2837
BBSL744428,melanopygus,Rocky,2008,39.7184,-106.1513,P5M,Red,"black on T4 not mixed, thorax segments 5 and 8 mixed)",1,2853
AMNH_BEE 00054906,melanopygus,Rocky,1967,39.91508,-105.85677,A2,Red,,1,2857
BBSL745237,melanopygus,Rocky,2008,40.6099,-111.537,S3M,Red,"yellow face, vertex, and top of thorax)",1,2887
ENT.711057,melanopygus,Rocky,1972,39.482403,-111.345035,P1M,Red,,1,2894
ENT.708081,melanopygus,Rocky,1965,40.478267,-106.723402,P3,Red,,1,2935
ENT.708110,melanopygus,Rocky,1965,40.478267,-106.723402,P3,Red,,1,2935
ENT.708111,melanopygus,Rocky,1965,40.478267,-106.723402,P3,Red,,1,2935
ENT.711319,melanopygus,Rocky,1965,40.478267,-106.723402,P3,Red,,1,2935
ENT.711337,melanopygus,Rocky,1965,40.478267,-106.723402,P2,Red,,1,2935
AMNH_BEE 00055082,melanopygus,Rocky,1959,41.2175,-106.27361,P5,Red,,1,2935
ENT.708088,melanopygus,Rocky,1972,37.03944,-106.40556,P3,Red,,1,2951
ENT.711327,melanopygus,Rocky,1972,37.03944,-106.40556,P3,Red,,1,2951
561880,melanopygus,Rocky,1931,48.777993,-121.813394,S4,Red,,1,3013
561879,melanopygus,Rocky,1931,48.77819,-121.813265,S8,Red,,1,3013
ENT.711060,melanopygus,Rocky,1970,39.04028,-107.94917,P5M,Red,,1,3097
ENT.711062,melanopygus,Rocky,1971,39.04028,-107.94917,P4M,Red,,1,3097
ENT.711063,melanopygus,Rocky,1971,39.04028,-107.94917,P5M,Red,,1,3097
ENT.711064,melanopygus,Rocky,1971,39.04028,-107.94917,P4M,Red,,1,3097
BBSL744246,melanopygus,Rocky,2008,40.8429,-109.9965,P5M,Red,black on T4 not mixed),1,3116
BBSL744256,melanopygus,Rocky,2008,40.8429,-109.9965,P5M,Red,"black on T4 not mixed, thorax segments 5 and 8 mixed )",1,3116
BBSL744289,melanopygus,Rocky,2008,40.8429,-109.9965,P5M,Red,"black on T4 not mixed, thorax segments 5 and 8 mixed)",1,3116
BBSL744292,melanopygus,Rocky,2008,40.8429,-109.9965,S3M,Red,vertex and face mixed),1,3116
BBSL744251,melanopygus,Rocky,2008,40.8429,-109.9965,P5,Red,top left segment of the side of thorax and thorax segments 5 and 8 mixed),1,3116
BBSL744261,melanopygus,Rocky,2008,40.8429,-109.9965,P5,Red,top left segment of the side of thorax and thorax segments 5 and 8 mixed),1,3116
BBSL744275,melanopygus,Rocky,2008,40.8429,-109.9965,P5,Red,top left segment of the side of thorax and thorax segments 5 and 8 mixed),1,3116
BBSL744276,melanopygus,Rocky,2008,40.8429,-109.9965,P5,Red,top left segment of the side of thorax and thorax segments 5 and 8 mixed),1,3116
BBSL744283,melanopygus,Rocky,2008,40.8429,-109.9965,P5,Red,top left segment of side of thorax few black hairs),1,3116
BBSL744290,melanopygus,Rocky,2008,40.8429,-109.9965,P5,Red,top left segment of the side of thorax and thorax segments 5 and 8 mixed),1,3116
AMNH_BEE 00055841,melanopygus,Rocky,1967,39.43694,-105.86138,P4M,Red,,1,3154
AMNH_BEE 00055842,melanopygus,Rocky,1967,39.43694,-105.86138,S3M,Red,,1,3154
AMNH_BEE 00055843,melanopygus,Rocky,1967,39.43694,-105.86138,S3M,Red,,1,3154
AMNH_BEE 00055844,melanopygus,Rocky,1967,39.43694,-105.86138,P5M,Red,,1,3154
AMNH_BEE 00055845,melanopygus,Rocky,1967,39.43694,-105.86138,P5M,Red,,1,3154
AMNH_BEE 00055846,melanopygus,Rocky,1967,39.43694,-105.86138,P5M,Red,,1,3154
AMNH_BEE 00054904,melanopygus,Rocky,1967,39.43694,-105.86138,P5,Red,,1,3154
AMNH_BEE 00054905,melanopygus,Rocky,1967,39.43694,-105.86138,P5,Red,,1,3154
AMNH_BEE 00122067,melanopygus,Rocky,1956,40.4649,-105.9452,S5M,Red,,1,3179
AMNH_BEE 00122068,melanopygus,Rocky,1956,40.4649,-105.9452,A1M,Red,,1,3179
AMNH_BEE 00122069,melanopygus,Rocky,1956,40.4649,-105.9452,A1M,Red,,1,3179
AMNH_BEE 00122070,melanopygus,Rocky,1956,40.4649,-105.9452,S3M,Red,,1,3179
BMEC_ENT 00007804,melanopygus,Rocky,1961,45.37,-121.7,A2,Red,,1,3225
AMNH_BEE 00055847,melanopygus,Rocky,1961,37.06309,-106.44722,P4M,Red,,1,3296
AMNH_BEE 00121295,melanopygus,Rocky,1953,43,-109.5,P1,Red,,1,3329
BBSL764841,melanopygus,Rocky,2009,40.43041,-105.73381,D1M,Red,"mixed hair on front segment of thorax, vertex, and face)",1,3379
AMNH_BEE 00121291,melanopygus,Rocky,1922,40.06888,-105.61944,P3,Red,,1,3412
561898,melanopygus,Rocky,1967,36.478333,-105.160556,A4,Red,,1,3455
AMNH_BEE 00054267,melanopygus,Rocky,1963,40.76666,-109.83333,P5,Red,,1,3479
ENT.708086,melanopygus,Rocky,1970,38.49667,-106.325,P3,Red,,1,3517
ENT.711349,melanopygus,Rocky,1970,38.49667,-106.325,P3,Red,,1,3517
ENT.711059,melanopygus,Rocky,1970,38.959164,-106.951884,P4M,Red,,1,3517
ENT.708084,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.708109,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711310,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711313,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711316,melanopygus,Rocky,1964,40.76833,-109.83333,P1,Red,,1,3517
ENT.711321,melanopygus,Rocky,1964,40.76833,-109.83333,P3,Red,,1,3517
ENT.711324,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711325,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711326,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711328,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711332,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711334,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711339,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711343,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711345,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711346,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711353,melanopygus,Rocky,1964,40.76833,-109.83333,P2,Red,,1,3517
ENT.711630,melanopygus,Rocky,1970,38.689159,-106.484196,P5,Red,,1,3597
ENT.711635,melanopygus,Rocky,1970,38.689159,-106.484196,P2,Red,,1,3597
ENT.711638,melanopygus,Rocky,1970,38.689159,-106.484196,P5,Red,,1,3597
OS0000908717,melanopygus,Rocky,1949,40.3,-105.7,P2,Red,(top left segment of side of thorax mixed),1,3621
